ID,Tipo,SKU,"GTIN, UPC, EAN, ou ISBN",Nome,Publicado,Em destaque?,Visibilidade no catálogo,Descrição curta,Descrição,Data de preço promocional começa em,Data de preço promocional termina em,Status do imposto,Classe de imposto,Em estoque?,Estoque,Quantidade baixa de estoque,São permitidas encomendas?,Vendido individualmente?,Peso (kg),Comprimento (cm),Largura (cm),Altura (cm),Permitir avaliações de clientes?,Observação de compra,Preço promocional,Preço,Categorias,Tags,Classe de entrega,Imagens,Limite de downloads,Dias para expirar o download,Ascendente,Grupo de produtos,Upsells,Venda cruzada,URL externa,Texto do botão,Posição,Marcas,Nome do atributo 1,Valores do atributo 1,Visibilidade do atributo 1,Atributo global 1
53102,simple,7898242030571,,Bionatural Cães Raças Médias e Grandes Adulto Frango 15Kg - Special Dog,1,0,visible,Bionatural Cães Raças Médias e Grandes Adulto Frango 15Kg - Special Dog | Marca: Special Dog | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Bionatural Cães Raças Médias e Grandes Adulto Frango 15Kg - Special Dog</h2>\n<p>Produto <strong>Special Dog</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>15.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Special Dog</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 15.000 Kg (1x 15.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,15.0,,,,1,,,"249,90",Racao,"Racao, Special Dog",,,,,,,,,,,0,Special Dog,Marca,Special Dog,1.0,1.0
57059,simple,7898363311955,,Formula Natural Life Filhote Mini E Pequeno 1Kg - Adimax,1,0,visible,Formula Natural Life Filhote Mini E Pequeno 1Kg - Adimax | Marca: Adimax | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Formula Natural Life Filhote Mini E Pequeno 1Kg - Adimax</h2>\n<p>Produto <strong>Adimax</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>1.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Adimax</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 1.000 Kg (1x 1.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,1.0,,,,1,,,"49,90",Racao,"Adimax, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7898363311955.png,,,,,,,,,0,Adimax,Marca,Adimax,1.0,1.0
57182,simple,7897348201151,,Golden Cães Adulto Carne 15Kg - Premier,1,0,visible,Golden Cães Adulto Carne 15Kg - Premier | Marca: Premier | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Golden Cães Adulto Carne 15Kg - Premier</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>15.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 15.000 Kg (1x 15.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,4,,0,0,15.0,,,,1,,,"179,99",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348201151.webp,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57183,simple,7897348209799,,Golden Cães Adulto Carne Mini Bits 10Kg - Premier,1,0,visible,Golden Cães Adulto Carne Mini Bits 10Kg - Premier | Marca: Premier | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Golden Cães Adulto Carne Mini Bits 10Kg - Premier</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>10.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 10.000 Kg (1x 10.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,2,,0,0,10.0,,,,1,,,"155,00",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348209799.jpg,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57184,simple,7897348205258,,Golden Cães Adulto Carne Mini Bits 1Kg - Premier,1,0,visible,Golden Cães Adulto Carne Mini Bits 1Kg - Premier | Marca: Premier | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Golden Cães Adulto Carne Mini Bits 1Kg - Premier</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>1.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 1.000 Kg (1x 1.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,9,,0,0,1.0,,,,1,,,"29,99",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348205258.jpg,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57185,simple,7897348205265,,Golden Cães Adulto Carne Mini Bits 3Kg - Premier,1,0,visible,Golden Cães Adulto Carne Mini Bits 3Kg - Premier | Marca: Premier | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Golden Cães Adulto Carne Mini Bits 3Kg - Premier</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>3.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 3.000 Kg (1x 3.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,8,,0,0,3.0,,,,1,,,"69,99",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348205265.jpg,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57186,simple,7897348200703,,Golden Cães Adulto Frango 15Kg - Premier,1,0,visible,Golden Cães Adulto Frango 15Kg - Premier | Marca: Premier | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Golden Cães Adulto Frango 15Kg - Premier</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>15.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 15.000 Kg (1x 15.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,5,,0,0,15.0,,,,1,,,"179,99",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348200703.webp,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57187,simple,7897348203759,,Golden Cães Adulto Frango 3Kg - Premier,1,0,visible,Golden Cães Adulto Frango 3Kg - Premier | Marca: Premier | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Golden Cães Adulto Frango 3Kg - Premier</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>3.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 3.000 Kg (1x 3.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,2,,0,0,3.0,,,,1,,,"69,99",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348203759.webp,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57188,simple,7897348204978,,Golden Cães Adulto Frango Mini Bits 10Kg - Premier,1,0,visible,Golden Cães Adulto Frango Mini Bits 10Kg - Premier | Marca: Premier | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Golden Cães Adulto Frango Mini Bits 10Kg - Premier</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>10.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 10.000 Kg (1x 10.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,10.0,,,,1,,,"153,90",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348204978.webp,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57189,simple,7897348203636,,Golden Cães Adulto Frango Mini Bits 15Kg - Premier,1,0,visible,Golden Cães Adulto Frango Mini Bits 15Kg - Premier | Marca: Premier | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Golden Cães Adulto Frango Mini Bits 15Kg - Premier</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>15.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 15.000 Kg (1x 15.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,4,,0,0,15.0,,,,1,,,"179,99",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348203636.webp,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57190,simple,7897348205616,,Golden Cães Adulto Selecao Natural. Frango Mini Bits 1Kg - Premier,1,0,visible,Golden Cães Adulto Selecao Natural. Frango Mini Bits 1Kg - Premier | Marca: Premier | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Golden Cães Adulto Selecao Natural. Frango Mini Bits 1Kg - Premier</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>1.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 1.000 Kg (1x 1.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,1.0,,,,1,,,"32,00",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348205616.webp,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57191,simple,7897348205623,,Golden Cães Adulto Selecao Natural. Frango Mini Bits 3Kg - Premier,1,0,visible,Golden Cães Adulto Selecao Natural. Frango Mini Bits 3Kg - Premier | Marca: Premier | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Golden Cães Adulto Selecao Natural. Frango Mini Bits 3Kg - Premier</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>3.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 3.000 Kg (1x 3.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,2,,0,0,3.0,,,,1,,,"76,00",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348205623.webp,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57192,simple,7897348204121,,Golden Cães Adulto Senior Mini Bits 3Kg - Premier,1,0,visible,Golden Cães Adulto Senior Mini Bits 3Kg - Premier | Marca: Premier | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Golden Cães Adulto Senior Mini Bits 3Kg - Premier</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>3.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 3.000 Kg (1x 3.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,2,,0,0,3.0,,,,1,,,"69,00",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348204121.webp,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57193,simple,7897348202431,,Golden Cães Adulto Special Frango E Carne 15Kg - Premier,1,0,visible,Golden Cães Adulto Special Frango E Carne 15Kg - Premier | Marca: Premier | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Golden Cães Adulto Special Frango E Carne 15Kg - Premier</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>15.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 15.000 Kg (1x 15.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,9,,0,0,15.0,,,,1,,,"165,00",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348202431.jpg,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57194,simple,7897348202134,,Golden Cães Filhotes Carne 15Kg - Premier,1,0,visible,Golden Cães Filhotes Carne 15Kg - Premier | Marca: Premier | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Golden Cães Filhotes Carne 15Kg - Premier</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>15.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 15.000 Kg (1x 15.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,1,,0,0,15.0,,,,1,,,"189,90",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348202134.jpg,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57195,simple,7897348203827,,Golden Cães Filhotes Carne 3Kg - Premier,1,0,visible,Golden Cães Filhotes Carne 3Kg - Premier | Marca: Premier | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Golden Cães Filhotes Carne 3Kg - Premier</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>3.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 3.000 Kg (1x 3.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,4,,0,0,3.0,,,,1,,,"72,50",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348203827.webp,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57196,simple,7897348205302,,Golden Cães Filhotes Carne Mini Bits 10Kg - Premier,1,0,visible,Golden Cães Filhotes Carne Mini Bits 10Kg - Premier | Marca: Premier | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Golden Cães Filhotes Carne Mini Bits 10Kg - Premier</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>10.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 10.000 Kg (1x 10.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,3,,0,0,10.0,,,,1,,,"159,90",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348205302.jpg,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57197,simple,7897348205289,,Golden Cães Filhotes Carne Mini Bits 1Kg - Premier,1,0,visible,Golden Cães Filhotes Carne Mini Bits 1Kg - Premier | Marca: Premier | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Golden Cães Filhotes Carne Mini Bits 1Kg - Premier</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>1.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 1.000 Kg (1x 1.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,1,8,,0,0,1.0,,,,1,,,"32,00",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348205289.jpg,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
57198,simple,7897348205296,,Golden Cães Filhotes Carne Mini Bits 3Kg - Premier,0,0,visible,Golden Cães Filhotes Carne Mini Bits 3Kg - Premier | Marca: Premier | Categoria: Racao | AquaFlora Agroshop,"<div class=""product-description"">\n<h2>Golden Cães Filhotes Carne Mini Bits 3Kg - Premier</h2>\n<p>Produto <strong>Premier</strong> da linha Racao. Disponível na <strong>AquaFlora Agroshop</strong> com <strong>3.000 Kg</strong> e melhor custo-benefício.</p>\n<ul class=""product-features"">\n  <li>🏷️ <strong>Marca:</strong> Premier</li>\n    <li>⚖️ <strong>Peso/Conteúdo:</strong> 3.000 Kg (1x 3.000 Kg)</li>\n  <li>📦 <strong>Categoria:</strong> Racao</li>\n  <li>✅ <strong>Produto Original</strong> com garantia</li>\n  <li>🚚 <strong>Entrega Rápida</strong> para todo o Brasil</li>\n  <li>💳 <strong>Diversas formas de pagamento</strong></li>\n</ul>\n<div class=""cta-section"">\n<p>📞 <strong>Dúvidas?</strong> Nossa equipe está pronta para ajudar!</p>\n<p>⭐ <strong>AquaFlora Agroshop</strong> - Sua loja de confiança!</p>\n</div>\n</div>",,,taxable,,0,0,,0,0,3.0,,,,1,,,"75,00",Racao,"Premier, Racao",,https://aquafloragroshop.com.br/wp-content/uploads/produtos/racao/7897348205296.jpg,,,,,,,,,0,Premier,Marca,Premier,1.0,1.0
